,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
65,131,11694,0,0,tick,1966209861,2002357842,2002190124,1966209861,199713192,3003150024,2010993613,0
66,133,11694,0,0,tick,2999466036,2010808458,2010800046,2999466036,434956815,2951344661,2010852272,0
67,135,11694,0,0,tick,2960062202,2010723217,2010701922,2960062202,434078967,3004727947,2010973475,0
68,137,11694,0,0,tick,3003450290,2010771814,2010750168,3003450290,433855480,3002104366,2011000165,0
69,139,11694,0,0,tick,3005021519,2010760241,2010758526,3005021519,435453082,2993084685,2010488024,0
70,141,11694,0,0,tick,2932890439,2010046305,2010064458,2932890439,430818085,2982663805,2010144822,0
71,143,11694,0,0,tick,3017893779,2010694630,2010699624,3017893779,437178449,3019564769,2011019382,0
72,145,11694,0,0,tick,2986317996,2006238285,2010249582,2986317996,431192951,2996126046,2010213919,0
73,147,11694,0,0,tick,2963957420,2010043005,2010046224,2963957420,433595110,2942383332,2010155618,0
74,149,11694,0,0,tick,2986215613,1992623613,1994647824,2986215613,433115991,3017011044,2011139305,0
75,151,11694,0,0,tick,2092292277,2007143743,2007146310,2092292277,265872793,867115845,1972387388,0
76,153,11694,0,0,tick,1546075777,2001926939,2002009704,1546075777,84844824,2104673542,1988185778,0
77,155,11694,0,0,tick,3004646788,2002634479,2002644822,3004646788,435067553,2968002145,2002964739,0
78,157,11694,0,0,tick,2919209028,2010914429,2010921642,2919209028,428197467,2951795689,2011048909,0
79,159,11694,0,0,tick,3005765985,2010985189,2010982230,3005765985,435395660,3002098403,2011153335,0
80,161,11694,0,0,tick,2995685586,2000585685,2001928944,2995685586,431947577,3001279619,2010839948,0
81,163,11694,0,0,tick,2974193523,2010658649,2010669606,2974193523,435930569,2945064921,2010960238,0
82,165,11694,0,0,tick,3003143080,2010671226,2010672174,3003143080,437683184,2997538680,2010535951,0
83,167,11694,0,0,tick,3028741115,2010801697,2010830316,3028741115,434894038,3013328726,2010754308,0
84,169,11694,0,0,tick,2969784001,1994863985,1994880810,2969784001,431550162,2914993072,2010897376,0
85,171,11694,0,0,tick,2955290624,2010998055,2010911520,2955290624,434045422,3014685876,2011200044,0
86,173,11694,0,0,tick,2982595569,1988770541,1994784366,2982595569,431140636,1748684175,2005776520,0
87,175,11694,0,0,tick,973266858,1948234220,1956124152,973266858,50060200,1526681114,1981518268,0
88,177,11694,0,0,tick,1832547380,1986205912,1986161586,1832547380,173113530,3002373673,2010455856,0
89,179,11694,0,0,tick,3004444635,2010751309,2010746634,3004444635,438030537,2907298503,2011110884,0
90,181,11694,0,0,tick,2969915632,2010855172,2010848700,2969915632,435221118,2997715352,2001740243,0
91,183,11694,0,0,tick,3009644733,2010095713,2010108078,3009644733,435740528,3010288950,2010785792,0
92,185,11694,0,0,tick,2998344495,2010674296,2010676452,2998344495,437005777,2897762074,2011006199,0
93,187,11694,0,0,tick,2929403570,1986218202,1994216994,2929403570,429295034,3010233717,2010754688,0
94,189,11694,0,0,tick,3007801465,2010565341,2010598176,3007801465,435698350,3015331699,2010931328,0
95,191,11694,0,0,tick,3004745819,2010532663,2010554376,3004745819,437347235,2909978807,2010946762,0
96,193,11694,0,0,tick,2944862832,2010298405,2010305202,2944862832,431563152,3016382292,2010993437,0
97,195,11694,0,0,tick,3011507756,2010405074,2010382578,3011507756,436081433,809872041,1982692781,0
98,197,11694,0,0,tick,1277152963,1958260975,1959518808,1277152963,67180395,1568406677,2002337925,0
99,199,11694,0,0,tick,2461288401,2005904474,2005813074,2461288401,320309781,3015060820,2010900258,0
100,201,11694,0,0,tick,2924950177,2010852567,2010876342,2924950177,430104020,2902168792,2010308187,0
101,203,11694,0,0,tick,3011981657,2010751172,2010752262,3011981657,437881692,3027965089,2011035330,0
102,205,11694,0,0,tick,3023951774,2010904017,2010909822,3023951774,438295108,2987019502,2010996646,0
103,207,11694,0,0,tick,2837634236,1990860552,1994864958,2837634236,416829716,2936514450,2003071797,0
104,209,11694,0,0,tick,3012886683,2010668525,2010667650,3012886683,436482318,3016780327,2011061230,0
105,211,11694,0,0,tick,3018663319,2010864774,2010850848,3018663319,437103336,2969911961,2010550745,0
106,213,11694,0,0,tick,2862118464,2000449983,2002502028,2862118464,419890047,2936328997,1986645791,0
107,215,11694,0,0,tick,2998385494,2010585620,2010596526,2998385494,434580597,2054668004,2007039655,0
108,217,11694,0,0,tick,864806868,1971366362,1971350952,864806868,41239058,1535009553,1985224393,0
109,219,11694,0,0,tick,1677747535,2001385647,2001330924,1677747535,133359249,3019160242,2011046490,0
110,221,11694,0,0,tick,2924136871,2002072698,2002027536,2924136871,431037090,2830590624,1994789313,0
111,223,11694,0,0,tick,3012380401,2010880093,2010874038,3012380401,438711485,3012871878,2010483272,0
112,225,11694,0,0,tick,2970627504,1992202820,1994885532,2970627504,432440908,2863822011,2011051411,0
113,227,11694,0,0,tick,2908609366,2010681235,2010664362,2908609366,429073326,3015363948,2010787846,0
114,229,11694,0,0,tick,3019751848,2010882296,2010888738,3019751848,437688502,2973171395,1994802270,0
115,231,11694,0,0,tick,2844976210,2009780337,2009789040,2844976210,420637478,2938797749,2004085157,0
116,233,11694,0,0,tick,3019819187,2010457711,2010451284,3019819187,437925520,1999007159,1990850458,0
117,235,11694,0,0,tick,877969318,1971774819,1971707148,877969318,42031790,1534935554,1986037663,0
118,237,11694,0,0,tick,1701570087,2001120871,2001091128,1701570087,139692778,2997005303,2011088816,0
119,239,11694,0,0,tick,2766465222,1993699464,1993821180,2766465222,411462506,2985490647,2010659041,0
120,241,11694,0,0,tick,3008027528,2010928184,2010940788,3008027528,435953966,2932591865,1994044245,0
121,243,11694,0,0,tick,2792840244,2009296943,2010286494,2792840244,415477745,2987148209,2010396153,0
122,245,11694,0,0,tick,3018239491,2009918209,2009927424,3018239491,437506961,2952989248,2010233511,0
123,247,11694,0,0,tick,2802524640,2009920986,2009894550,2802524640,416966523,2987069178,1994628275,0
124,249,11694,0,0,tick,1740659414,1989491405,1989467856,1740659414,208704284,964676732,1972342957,0
125,251,11694,0,0,tick,1551986352,2002087139,2002098546,1551986352,87097244,1546503598,1999664447,0
126,253,11694,0,0,tick,2850996488,2010160212,2010143190,2850996488,420743073,2758501047,2010396991,0
127,255,11694,0,0,tick,2995665596,2010786740,2010804354,2995665596,438528885,2742046879,2010418022,0
128,257,11694,0,0,tick,2970604124,2010723735,2010712788,2970604124,438050525,2945625269,1989050102,0
129,259,11694,0,0,tick,2729865706,2010381888,2010421578,2729865706,408460866,2816484239,2010229644,0
130,261,11694,0,0,tick,700749512,1998482479,1998463782,700749512,19771054,1409527059,1975739658,0
131,263,11694,0,0,tick,1540403894,1982938167,1985312562,1540403894,87137803,2177760544,2004255510,0
132,265,11694,0,0,tick,2711813512,2010150496,2010185760,2711813512,404931522,2741679746,2010330703,0
133,267,11694,0,0,tick,2935249211,2010753819,2010735660,2935249211,437152487,2672721977,1994084261,0
134,269,11694,0,0,tick,2175894982,1983683023,1989603654,2175894982,295480419,785654537,1978792650,0
135,271,11694,0,0,tick,1553898380,1995263333,1995263490,1553898380,88643631,1547135800,2002508900,0
136,273,11694,0,0,tick,1979845323,2003222342,2003155350,1979845323,227407846,2662794424,2009907369,0
137,275,11694,0,0,tick,2696257191,1993354555,1993418430,2696257191,405578488,2006083064,2006286839,0
138,277,11694,0,0,tick,786683142,1978657316,1978644510,786683142,33415393,1554744450,1995943386,0
139,279,11694,0,0,tick,1548059869,2002375155,2002488270,1548059869,84921564,1789573573,1985812758,0
140,281,11694,0,0,tick,2384317913,2008437467,2008561962,2384317913,354710717,1304808966,2003831384,0
141,283,11694,0,0,tick,1079049859,1955234317,1955093394,1079049859,56347134,1567233830,2002451321,0
142,285,11694,0,0,tick,1542344369,1986268466,1986307602,1542344369,87212986,1796952033,1993206243,0
143,287,11694,0,0,tick,924745547,2002130422,2002147884,924745547,69426469,1201233842,1971853362,0
144,289,11694,0,0,tick,1554936311,2001279209,2001222186,1554936311,87699746,1552272574,2002336275,0
145,291,11694,0,0,tick,1444077038,2000353194,2000433162,1444077038,186028138,710187096,1997420130,0
146,293,11694,0,0,tick,1456924996,1974037525,1973969544,1456924996,86936073,1547336751,2002528561,0
147,295,11694,0,0,tick,1483935227,1976324646,1976340684,1483935227,119257381,957339043,2001154060,0
148,297,11694,0,0,tick,1007316198,1956076934,1963214274,1007316198,52215718,1552943305,2001209434,0
149,299,11694,0,0,tick,1560303181,2000762366,2000674884,1560303181,89680437,1279458784,1983115612,0
150,301,11694,0,0,tick,698736652,1997947092,1997950344,698736652,19693107,1407737410,1974888518,0
151,303,11694,0,0,tick,1554898698,2001997291,2002068834,1554898698,87698678,1546688310,2002233687,0
152,305,11694,0,0,tick,1325513844,1990671361,1990793436,1325513844,122232403,684205076,1982264993,0
153,307,11694,0,0,tick,1351209614,1974003025,1973994876,1351209614,77006027,1547213286,2002247125,0
154,309,11694,0,0,tick,1555168814,2002141961,2002065768,1555168814,87709254,1337578348,1999495891,0
155,311,11694,0,0,tick,725003212,1996349301,1996343988,725003212,27645375,1279103005,1973579495,0
156,313,11694,0,0,tick,1564225849,1996151421,1996890018,1564225849,91383658,1548355456,1994135283,0
157,315,11694,0,0,tick,1154009389,1999450465,1999494204,1154009389,102998752,715624142,1998545123,0
158,317,11694,0,0,tick,1484090124,1975683953,1975608324,1484090124,88805990,1536071404,1980483111,0
159,319,11694,0,0,tick,1529868833,1997836062,1997806698,1529868833,95319918,971500747,2000839425,0
160,321,11694,0,0,tick,867518716,1972294461,1972218210,867518716,41424361,1552860131,2002478837,0
161,323,11694,0,0,tick,1545816681,1986224724,1986388074,1545816681,87347284,1441744503,2000447576,0
162,325,11694,0,0,tick,822343800,1974126004,1984704408,822343800,49234105,1062928247,1971943283,0
163,327,11694,0,0,tick,1574522642,2002175048,2002295568,1574522642,91781263,1547899960,1985537521,0
164,329,11694,0,0,tick,1350899409,1998456583,1998493446,1350899409,110269390,730301426,1999598070,0
165,331,11694,0,0,tick,1262694505,1973720283,1973715384,1262694505,70176334,1558165421,2002522477,0
166,333,11694,0,0,tick,1516601873,1999742392,1999613010,1516601873,94309432,964226076,2001004373,0
167,335,11694,0,0,tick,877192745,1972171498,1972090692,877192745,41994848,1552269540,2002603280,0
168,337,11694,0,0,tick,1553620981,1994911016,2000898282,1553620981,87418423,1435637383,1999456921,0
169,339,11694,0,0,tick,823161901,2000669821,2000721114,823161901,47694220,1087630791,1972646923,0
170,341,11694,0,0,tick,1570927606,2002087464,2002003164,1570927606,91051838,1560421183,2002401186,0
171,343,11694,0,0,tick,1113579411,1998269872,1998303474,1113579411,98597652,716319026,1989756816,0
172,345,11694,0,0,tick,1513160504,1984304855,1984199358,1513160504,87457788,1572543344,2002421173,0
173,347,11694,0,0,tick,1376717836,1979374856,1983293514,1376717836,102626771,778804549,2001227902,0
174,349,11694,0,0,tick,1171852819,1972391166,1972300914,1171852819,66861532,1558584332,2002403119,0
175,351,11694,0,0,tick,1551277029,2002240016,2002290816,1551277029,85045605,1047895802,1999022630,0
176,353,11694,0,0,tick,744800482,1962441777,1962385974,744800482,31183857,1550260617,1995033141,0
177,355,11694,0,0,tick,1561767631,2001974360,2002009230,1561767631,88110537,1187410906,1990463574,0
178,357,11694,0,0,tick,705614243,1998538323,1998517230,705614243,19539522,1444673137,1975789703,0
179,359,11694,0,0,tick,1558096107,2001699837,2001632322,1558096107,87764393,1327357249,1999689016,0
180,361,11694,0,0,tick,698727598,1975673013,1981666968,698727598,23456796,1299584990,1974153757,0
181,363,11694,0,0,tick,1575030090,2002192027,2002209798,1575030090,91801017,1482871941,1999935606,0
182,365,11694,0,0,tick,917873156,2000864638,2000884836,917873156,66898596,941226923,1972725745,0
183,367,11694,0,0,tick,1557504595,2000883211,2002344402,1557504595,87799337,1557300963,1999488352,0
184,369,11694,0,0,tick,989736189,1985458700,1985416650,989736189,86930351,796007113,1979124025,0
185,371,11694,0,0,tick,1546196514,1978234859,1978301190,1546196514,88346086,1556729004,2002415000,0
186,373,11694,0,0,tick,1355653710,1999167339,1999134300,1355653710,110884388,727037527,1999866206,0
187,375,11694,0,0,tick,1251853498,1958003574,1957940658,1251853498,70597591,1551328491,2002472732,0
188,377,11694,0,0,tick,1404775912,1973038490,1983306372,1404775912,105454711,806748355,2000534424,0
189,379,11694,0,0,tick,1127833900,1971265570,1971189954,1127833900,64301183,1546836668,1994591106,0
190,381,11694,0,0,tick,1559685199,2002002194,2002021446,1559685199,87883677,1094105560,1999262360,0
191,383,11694,0,0,tick,714664951,1980030122,1979997144,714664951,28071305,1532007480,1993405913,0
192,385,11694,0,0,tick,1562794935,1986243210,1986316326,1562794935,91327929,1238411642,1999329755,0
193,387,11694,0,0,tick,696175085,1997507474,1998182838,696175085,19588280,1390250995,1951791577,0
194,389,11694,0,0,tick,1558996717,2002335372,2002448730,1558996717,87857177,1450565478,2000082635,0
195,391,11694,0,0,tick,859097562,1993192317,1993269438,859097562,55496432,1026315233,1972346090,0
196,393,11694,0,0,tick,1573799081,2002226023,2002223388,1573799081,91753537,1384442326,1983933251,0
197,395,11694,0,0,tick,784250655,2000704492,2000748588,784250655,39578782,1143162725,1947124748,0
198,397,11694,0,0,tick,1550423903,2001195879,2001194982,1550423903,85012608,1557313234,2001422688,0
199,399,11694,0,0,tick,1069968323,1998342719,1998413490,1069968323,95781905,733958091,1978671586,0
200,401,11694,0,0,tick,1529457382,1986901297,1986928326,1529457382,81861900,1532951985,1998702726,0
201,403,11694,0,0,tick,973026043,2000741125,2000688756,973026043,79335300,844711993,1955383083,0
202,405,11694,0,0,tick,1550551790,2002176421,2002101120,1550551790,85017813,1559251600,2002060570,0
203,407,11694,0,0,tick,1085614155,1982513959,1982520798,1085614155,96927439,715500522,1983565111,0
204,409,11694,0,0,tick,1527738135,1991172839,1991207814,1527738135,84174696,1573273418,2002587282,0
205,411,11694,0,0,tick,1384257078,1999580423,1999584624,1384257078,104954068,762788740,2001220888,0
206,413,11694,0,0,tick,1193688221,1972636657,1972632420,1193688221,68136946,1559764938,2002517236,0
207,415,11694,0,0,tick,1448041074,1999648065,1999594920,1448041074,101148232,851409576,2000490166,0
208,417,11694,0,0,tick,1041866809,1972408827,1972399746,1041866809,54019431,1573042492,2002490454,0
209,419,11694,0,0,tick,1492602001,1999911420,1999887552,1492602001,92406865,945822288,2000463308,0
210,421,11694,0,0,tick,902100116,1972316273,1972249440,902100116,43477473,1559387875,2002395985,0
211,423,11694,0,0,tick,1549899711,2000915440,2000865024,1549899711,84992980,1041126741,1998322858,0
212,425,11694,0,0,tick,761068839,1977693326,1977663528,761068839,31966972,1542978394,1976925775,0
213,427,11694,0,0,tick,1556553404,2002198109,2002254360,1556553404,86299324,1365795504,1999567878,0
214,429,11694,0,0,tick,730537438,2000841976,2000863908,730537438,28573374,1243161011,1973036865,0
215,431,11694,0,0,tick,1554241987,2002243084,2002247262,1554241987,86674270,1547202931,1999616863,0
216,433,11694,0,0,tick,987461190,2001750133,2001795762,987461190,84330372,816830866,1974543223,0
217,435,11694,0,0,tick,1559821817,1994286091,1994351436,1559821817,88872499,1559624578,2001387507,0
218,437,11694,0,0,tick,1340227047,1998647408,1998746136,1340227047,111721138,737463967,1996730410,0
219,439,11694,0,0,tick,1246671944,1957605983,1957513206,1246671944,65893879,1572313175,2002564382,0
220,441,11694,0,0,tick,1552504675,2002142503,2002155996,1552504675,85093477,1368738630,1999857975,0
221,443,11694,0,0,tick,726325038,2000364012,2000287230,726325038,27751308,1231211219,1951044847,0
222,445,11694,0,0,tick,1558890106,2002386922,2002448340,1558890106,87782760,1561724750,1986408817,0
223,447,11694,0,0,tick,1493919505,1999955285,1999915062,1493919505,92656282,945802199,2001095950,0
224,449,11694,0,0,tick,887080242,1951125495,1955398758,887080242,42983161,1560617630,2002369671,0
225,451,11694,0,0,tick,1539117600,1986130539,1986119838,1539117600,84575573,1424807583,1990897373,0
226,453,11694,0,0,tick,812016800,1984788597,1984793946,812016800,46434142,1085821511,1972833761,0
227,455,11694,0,0,tick,1559277659,1986215121,1986219780,1559277659,90815665,1560575917,2002395819,0
228,457,11694,0,0,tick,1342282596,1999488127,1999519542,1342282596,111168164,729586806,1989931971,0
229,459,11694,0,0,tick,1254640720,1966916172,1966986456,1254640720,67463311,1550669938,1986537997,0
230,461,11694,0,0,tick,1403845752,1994186608,1999501494,1403845752,104908110,791411359,2001231316,0
231,463,11694,0,0,tick,1151818477,1971738371,1971685236,1151818477,65711993,1551925666,2001807786,0
232,465,11694,0,0,tick,1466866829,1999477137,1999484988,1466866829,100163603,881137709,2001287227,0
233,467,11694,0,0,tick,1000640804,1972345937,1972288494,1000640804,51529214,1550320209,2002385453,0
234,469,11694,0,0,tick,1530006340,1998869897,1998830646,1530006340,95292420,965261627,1978564965,0
235,471,11694,0,0,tick,843587553,1962157736,1962024396,843587553,39958026,1551883137,2001055844,0
236,473,11694,0,0,tick,1558965877,2001930685,2001917016,1558965877,87855858,1096165914,1998968651,0
237,475,11694,0,0,tick,710446607,1966893514,1966837908,710446607,25257672,1523408927,1989325833,0
238,477,11694,0,0,tick,1574037665,2002300909,2002325394,1574037665,91762893,1242097661,1999465672,0
239,479,11694,0,0,tick,696173857,1998221199,1998253848,696173857,19694923,1405690959,1975775920,0
240,481,11694,0,0,tick,1558875923,2002241649,2002257468,1558875923,87852377,1341860700,1998495329,0
241,483,11694,0,0,tick,739218130,1996326089,1996298298,739218130,30712106,1259631036,1976074713,0
242,485,11694,0,0,tick,1573931921,2002197438,2002256664,1573931921,91758673,1382662566,1983876263,0
243,487,11694,0,0,tick,775008704,1984750198,1984759428,775008704,38634292,1163806049,1972879924,0
244,489,11694,0,0,tick,1557053286,2002404063,2002373556,1557053286,87746920,1532966832,1978256810,0
245,491,11694,0,0,tick,1070018897,1998826423,1998823926,1070018897,96113617,736655669,1978831541,0
246,493,11694,0,0,tick,1536406890,1994528231,1994642910,1536406890,82130821,1574967849,2002430625,0
247,495,11694,0,0,tick,1377114570,1998526566,1998484662,1377114570,107957496,742358444,2000498138,0
248,497,11694,0,0,tick,1224717828,1972561903,1972489554,1224717828,69906356,1559096386,2002204925,0
249,499,11694,0,0,tick,1548137170,1990416710,1990442268,1548137170,89412215,998897926,2001652551,0
250,501,11694,0,0,tick,793308756,1965041026,1969567752,793308756,33985395,1559108111,1995311108,0
251,503,11694,0,0,tick,1559954429,2002080760,2002058352,1559954429,87894091,1351641018,1999425044,0
252,505,11694,0,0,tick,732173918,1999014685,1998985212,732173918,29010266,1262828856,1974477749,0
253,507,11694,0,0,tick,1566715353,2002307717,2002338306,1566715353,89535310,1500820880,1991290313,0
254,509,11694,0,0,tick,968081549,2000843579,2000821854,968081549,76811861,874103807,1967755858,0
255,511,11694,0,0,tick,1551587476,2001257312,2001348780,1551587476,85057742,1558733109,2001279796,0
256,513,11694,0,0,tick,1322600893,1982572763,1982617542,1322600893,115547046,710293324,1997921604,0
257,515,11694,0,0,tick,1304274359,1975446063,1975360848,1304274359,68585200,1574998181,2002256330,0
258,517,11694,0,0,tick,1482008332,1999128458,1999065480,1482008332,96043853,920853564,2000827368,0
259,519,11694,0,0,tick,945535155,1972319392,1972298856,945535155,45994044,1558628510,2002485561,0
260,521,11694,0,0,tick,1564595177,1989201631,1993095852,1564595177,91397297,1265284875,1999298385,0
261,523,11694,0,0,tick,693222734,1998008456,1997956152,693222734,19627394,1393802467,1975416936,0
262,525,11694,0,0,tick,1559288952,2001863126,2001771468,1559288952,87868220,1454789078,1999110273,0
263,527,11694,0,0,tick,868501523,2000889310,2000875926,868501523,56509898,1027514217,1972639884,0
264,529,11694,0,0,tick,1570394453,2001415292,2001454506,1570394453,91621981,1541078266,1985972702,0
265,531,11694,0,0,tick,1190731039,1998693869,1998701622,1190731039,105593856,708488681,1998216506,0
266,533,11694,0,0,tick,1440209580,1959278900,1959225900,1440209580,84245626,1556191998,2001437563,0
267,535,11694,0,0,tick,1437375992,1999565532,1999538820,1437375992,105264585,823599536,2001356346,0
268,537,11694,0,0,tick,1095042529,1972713358,1972706616,1095042529,58274747,1567173913,2002127562,0
269,539,11694,0,0,tick,1548276022,1986356871,1986342330,1548276022,87442016,1122363382,1998738123,0
270,541,11694,0,0,tick,715853925,1987210559,1988499096,715853925,20358392,1490708460,1961191341,0
271,543,11694,0,0,tick,1573214562,2002225550,2002243614,1573214562,91577204,1396793155,1998554801,0
272,545,11694,0,0,tick,779074591,1984627431,1984616712,779074591,39482303,1158281578,1972195031,0
273,547,11694,0,0,tick,1554003260,2002307387,2002349838,1554003260,86134295,1555899534,2002447766,0
274,549,11694,0,0,tick,1065544571,1998863315,1998830982,1065544571,96007744,724879977,1954635310,0
275,551,11694,0,0,tick,1537025371,1995732687,1995603324,1537025371,82154603,1562587479,1986449979,0
276,553,11694,0,0,tick,1381564994,1999353293,1999237404,1381564994,107332628,751348252,2001150493,0
277,555,11694,0,0,tick,1213280755,1972635317,1972621518,1213280755,69270104,1557001692,2001793871,0
278,557,11694,0,0,tick,1560930920,1999462963,1999372218,1560930920,88984759,1002305889,2001835174,0
279,559,11694,0,0,tick,793840110,1977901682,1977801480,793840110,33874836,1545540857,1978559437,0
